n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,gaussian,bump,8,131,0.06488592144868273,0.08241985521428931,0.05203900100103681,0.05599275128407301,0.5067216520128,0.6396573097511876
2000,gaussian,bump,9,132,0.06596912941781988,0.08239184039188079,0.023138296746534615,0.023761233085709196,0.5295138365188164,0.6551978971330541
2000,gaussian,bump,10,133,0.06419675195145132,0.08074891357102015,0.047023098098932126,0.04928943650577445,0.5105135876387181,0.6475038366019787
2000,gaussian,bump,11,134,0.06234124969153644,0.07825885421701141,0.06553234564067972,0.06630194736108505,0.4637642037755074,0.579730119283997
2000,gaussian,bump,12,135,0.06330907199017334,0.08032428675278473,0.05063517550752944,0.06553866637191591,0.550341260212663,0.683351344228835
2000,gaussian,bump,13,136,0.0660382153276089,0.08283309854459604,0.03760414067694923,0.04103783463140485,0.5084533795741936,0.6291007216643217
2000,gaussian,bump,14,137,0.06282511961541924,0.07936967457146077,0.003692524908205097,0.004028669381120772,0.5111242371209219,0.6343971810912361
2000,gaussian,bump,15,138,0.06165899673518649,0.07731234592820663,0.0367379364031033,0.0374307104017315,0.4994759641981276,0.6363750210600934
2000,gaussian,bump,16,139,0.06331669940023284,0.0802841664742597,0.03536317329648336,0.03599696786736627,0.5252973717955571,0.6584629161719151
2000,gaussian,bump,17,140,0.06340914254419681,0.07984211783401514,0.05001494102736315,0.05042438595067101,0.5221287854604347,0.6467762906828646
2000,gaussian,bump,18,141,0.06462200621874528,0.08139416112735955,0.0457465300476696,0.056817375368518955,0.502236171655887,0.6332606516325355
2000,gaussian,bump,19,142,0.06384550294820703,0.0804155070333223,0.06620189593906495,0.0714349537840166,0.4868158674237559,0.6188610785874183
2000,gaussian,bump,20,143,0.0641138676238522,0.08130053721031098,0.014530684296087726,0.017172820381885605,0.4863212132102944,0.6238809047253218
2000,gaussian,bump,21,144,0.06934228553030018,0.08643943215904269,0.09633018979519414,0.09759001312869856,0.4765971442949271,0.6004537375371484
2000,gaussian,bump,22,145,0.065415612820805,0.08306619731052814,0.05461954045175882,0.06626641829958567,0.47360504136366727,0.5879583988457043
2000,gaussian,bump,23,146,0.06787543927745468,0.085423100837159,0.06821749035145752,0.06826388331346049,0.5016867079541194,0.6327697874549014
2000,gaussian,bump,24,147,0.06210650811519094,0.07819831134342962,0.04666383971095328,0.052193369190010566,0.5011765038938578,0.6304537603582211
2000,gaussian,bump,25,148,0.06797889206897835,0.08482584826449945,0.04698132761771201,0.04775261632830647,0.5227140962915349,0.6531362032810447
2000,gaussian,bump,26,149,0.06336438517512535,0.07951495091068714,0.06762370378281568,0.06843156601895282,0.5166959001554652,0.657063582448285
2000,gaussian,bump,27,150,0.06282407669983893,0.07885347682194777,0.05276289699040021,0.06693422481287173,0.5265880597037029,0.6604279143289481
2000,gaussian,bump,28,151,0.0667289205514507,0.08427706758797679,0.01647318940552539,0.016706586147945904,0.4484602753639866,0.5734997226960188
2000,gaussian,bump,29,152,0.06128021104466432,0.07643635038575892,0.029615222594682022,0.03342706110339163,0.5427350607268742,0.6593103108465279
2000,gaussian,sin,0,123,0.06622237253507507,0.08370836074003908,0.047561028229836766,0.05505367296538052,0.5354886315867886,0.6549476710318471
2000,gaussian,sin,1,124,0.0659683698452125,0.08278008386259351,0.04689346575893555,0.04694724020951524,0.4842815116434792,0.6178685642573272
2000,gaussian,sin,2,125,0.06726161641276054,0.08384786887603818,0.04312191615261157,0.04637353705149614,0.4978669909216358,0.6353023694628331
2000,gaussian,sin,3,126,0.06816264341449414,0.08593577996341083,0.02211360214578839,0.027366835127284665,0.5106795144123096,0.6578139814157086
2000,gaussian,sin,4,127,0.06803446708155869,0.08537037756739702,0.005540960804969353,0.005542518825193744,0.5063238881154614,0.6320268284144562
